cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
763    91     getelementptr   64     0    49       15    
764    92     load            64     0    0        64    
765    93     icmp            1      0    0        1     
766    102    load            64     7    56       1     
767    103    getelementptr   64     9    54       1     
768    104    load            64     0    55       9     
769    82     alloca          64     0    50       14    
770    83     alloca          64     0    51       13    
771    85     load            64     0    0        64    
772    86     icmp            1      1    0        0     
773    90     load            64     3    51       10    
774    91     getelementptr   64     4    49       11    
775    92     load            64     64   0        0     
776    93     icmp            1      1    0        0     
777    95     load            64     5    49       10    
778    96     getelementptr   64     5    48       11    
779    97     load            64     64   0        0     
780    98     icmp            1      1    0        0     
781    113    load            32     32   0        0     
782    105    call            32     32   0        0     
783    106    load            64     1    55       8     
784    107    getelementptr   64     1    54       9     
785    108    load            64     0    64       0     
786    82     alloca          64     2    49       13    
787    83     alloca          64     1    48       15    
788    85     load            64     0    64       0     
789    86     icmp            1      0    1        0     
790    113    load            32     32   0        0     
791    109    call            32     32   0        0     
792    110    add             32     32   0        0     
793    113    load            32     32   0        0     
794    109    call            32     32   0        0     
795    110    add             32     32   0        0     
796    113    load            32     32   0        0     
797    105    call            32     32   0        0     
798    106    load            64     10   54       0     
799    107    getelementptr   64     9    55       0     
800    108    load            64     1    54       9     
801    82     alloca          64     2    48       14    
802    83     alloca          64     0    51       13    
803    85     load            64     0    0        64    
804    86     icmp            1      1    0        0     
805    90     load            64     0    48       16    
806    91     getelementptr   64     0    49       15    
807    92     load            64     0    0        64    
808    93     icmp            1      0    0        1     
809    102    load            64     10   53       1     
810    103    getelementptr   64     11   52       1     
811    104    load            64     0    57       7     
812    82     alloca          64     0    48       16    
813    83     alloca          64     0    52       12    
814    85     load            64     0    0        64    
815    86     icmp            1      1    0        0     
816    90     load            64     0    49       15    
817    91     getelementptr   64     0    50       14    
818    92     load            64     0    0        64    
819    93     icmp            1      0    0        1     
820    95     load            64     0    49       15    
821    96     getelementptr   64     0    50       14    
822    97     load            64     0    0        64    
823    98     icmp            1      0    0        1     
824    102    load            64     2    54       8     
825    103    getelementptr   64     1    53       10    
826    104    load            64     0    64       0     
827    82     alloca          64     0    50       14    
828    83     alloca          64     0    50       14    
829    85     load            64     0    64       0     
830    86     icmp            1      0    1        0     
831    113    load            32     32   0        0     
832    105    call            32     32   0        0     
833    106    load            64     8    56       0     
834    107    getelementptr   64     9    55       0     
835    108    load            64     0    55       9     
836    82     alloca          64     0    48       16    
837    83     alloca          64     1    50       13    
838    85     load            64     0    0        64    
839    86     icmp            1      1    0        0     
840    90     load            64     4    49       11    
841    91     getelementptr   64     5    48       11    
842    92     load            64     64   0        0     
843    93     icmp            1      1    0        0     
844    95     load            64     5    49       10    
845    96     getelementptr   64     6    49       9     
846    97     load            64     64   0        0     
847    98     icmp            1      1    0        0     
848    113    load            32     32   0        0     
849    109    call            32     32   0        0     
850    110    add             32     32   0        0     
851    113    load            32     32   0        0     
852    105    call            32     32   0        0     
853    106    load            64     2    54       8     
854    107    getelementptr   64     2    54       8     
855    108    load            64     0    64       0     
856    82     alloca          64     2    50       12    
857    83     alloca          64     1    49       14    
858    85     load            64     0    64       0     
859    86     icmp            1      0    1        0     
