cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
604    86     sext            64     0    50       14    
605    87     load            64     0    47       17    
606    88     getelementptr   64     0    49       15    
607    89     load            32     0    0        32    
608    90     icmp            1      0    0        1     
609    102    load            32     7    20       5     
610    72     load            32     31   0        1     
611    73     icmp            1      1    0        0     
612    137    call            32     0    0        32    
613    139    load            32     4    24       4     
614    140    add             32     4    24       4     
615    130    load            32     0    0        32    
616    131    load            32     0    0        32    
617    132    sdiv            32     0    0        32    
618    133    icmp            1      0    0        1     
619    135    load            64     1    49       14    
620    136    load            32     8    20       4     
621    66     alloca          64     0    52       12    
622    67     alloca          64     3    50       11    
623    68     alloca          64     0    53       11    
624    72     load            32     0    0        32    
625    73     icmp            1      0    0        1     
626    75     load            32     9    19       4     
627    76     add             32     8    20       4     
628    77     sdiv            32     8    21       3     
629    78     sub             32     9    20       3     
630    80     load            32     0    21       11    
631    81     sext            64     0    51       13    
632    82     load            64     0    49       15    
633    83     getelementptr   64     0    49       15    
634    84     load            32     0    0        32    
635    85     load            32     0    21       11    
636    86     sext            64     0    51       13    
637    87     load            64     0    48       16    
638    88     getelementptr   64     0    48       16    
639    89     load            32     0    0        32    
640    90     icmp            1      0    0        1     
641    102    load            32     9    19       4     
642    72     load            32     0    0        32    
643    73     icmp            1      0    0        1     
644    75     load            32     9    19       4     
645    76     add             32     9    19       4     
646    77     sdiv            32     9    20       3     
647    78     sub             32     8    20       4     
648    80     load            32     0    20       12    
649    81     sext            64     0    50       14    
650    82     load            64     0    50       14    
651    83     getelementptr   64     0    49       15    
652    84     load            32     0    0        32    
653    85     load            32     0    20       12    
654    86     sext            64     0    51       13    
655    87     load            64     0    48       16    
656    88     getelementptr   64     0    47       17    
657    89     load            32     0    0        32    
658    90     icmp            1      0    0        1     
659    102    load            32     7    20       5     
660    72     load            32     31   0        1     
661    73     icmp            1      1    0        0     
662    137    call            32     0    0        32    
663    139    load            32     4    24       4     
664    140    add             32     4    24       4     
665    130    load            32     0    0        32    
666    131    load            32     0    0        32    
667    132    sdiv            32     0    0        32    
668    133    icmp            1      0    0        1     
669    135    load            64     1    50       13    
670    136    load            32     9    19       4     
671    66     alloca          64     0    51       13    
672    67     alloca          64     2    50       12    
673    68     alloca          64     2    52       10    
674    72     load            32     0    0        32    
675    73     icmp            1      0    0        1     
676    75     load            32     9    19       4     
677    76     add             32     8    20       4     
678    77     sdiv            32     9    20       3     
679    78     sub             32     9    20       3     
680    80     load            32     0    20       12    
681    81     sext            64     0    49       15    
682    82     load            64     0    48       16    
683    83     getelementptr   64     0    49       15    
684    84     load            32     0    0        32    
685    85     load            32     0    20       12    
686    86     sext            64     0    50       14    
687    87     load            64     0    48       16    
688    88     getelementptr   64     0    49       15    
689    89     load            32     0    0        32    
690    90     icmp            1      0    0        1     
691    102    load            32     9    19       4     
692    72     load            32     0    0        32    
693    73     icmp            1      0    0        1     
694    75     load            32     9    19       4     
695    76     add             32     9    19       4     
696    77     sdiv            32     9    20       3     
697    78     sub             32     8    20       4     
698    80     load            32     7    20       5     
699    81     sext            64     6    51       7     
700    82     load            64     6    49       9     
701    83     getelementptr   64     8    50       6     
702    84     load            32     2    0        30    
703    85     load            32     5    20       7     
704    86     sext            64     4    50       10    
705    87     load            64     8    49       7     
706    88     getelementptr   64     5    47       12    
707    89     load            32     29   0        3     
708    90     icmp            1      1    0        0     
709    102    load            32     7    20       5     
710    72     load            32     31   0        1     
711    73     icmp            1      1    0        0     
712    137    call            32     0    0        32    
713    139    load            32     5    23       4     
714    140    add             32     5    23       4     
715    130    load            32     0    0        32    
716    131    load            32     0    0        32    
717    132    sdiv            32     0    0        32    
718    133    icmp            1      0    0        1     
719    135    load            64     1    51       12    
720    136    load            32     9    19       4     
721    66     alloca          64     0    50       14    
722    67     alloca          64     2    51       11    
723    68     alloca          64     2    51       11    
724    72     load            32     0    0        32    
725    73     icmp            1      0    0        1     
726    75     load            32     10   19       3     
727    76     add             32     10   19       3     
728    77     sdiv            32     10   20       2     
729    78     sub             32     9    20       3     
730    80     load            32     0    21       11    
731    81     sext            64     0    50       14    
732    82     load            64     0    48       16    
733    83     getelementptr   64     0    48       16    
734    84     load            32     0    0        32    
735    85     load            32     0    20       12    
736    86     sext            64     0    50       14    
737    87     load            64     0    50       14    
738    88     getelementptr   64     0    48       16    
739    89     load            32     0    0        32    
740    90     icmp            1      0    0        1     
741    102    load            32     8    20       4     
742    72     load            32     0    0        32    
743    73     icmp            1      0    0        1     
744    75     load            32     9    19       4     
745    76     add             32     9    19       4     
746    77     sdiv            32     8    21       3     
747    78     sub             32     7    21       4     
748    80     load            32     7    21       4     
749    81     sext            64     6    51       7     
750    82     load            64     8    48       8     
751    83     getelementptr   64     11   48       5     
752    84     load            32     2    0        30    
753    85     load            32     3    21       8     
754    86     sext            64     4    50       10    
755    87     load            64     7    49       8     
756    88     getelementptr   64     4    48       12    
757    89     load            32     29   0        3     
758    90     icmp            1      1    0        0     
759    102    load            32     8    19       5     
760    72     load            32     31   0        1     
761    73     icmp            1      1    0        0     
762    137    call            32     0    0        32    
763    139    load            32     4    24       4     
764    140    add             32     4    24       4     
765    130    load            32     0    0        32    
766    131    load            32     0    0        32    
767    132    sdiv            32     0    0        32    
768    133    icmp            1      0    0        1     
769    42     call            32     0    0        32    
770    28     load            32     2    0        30    
771    29     icmp            1      1    0        0     
772    31     load            64     17   47       0     
773    32     getelementptr   64     15   49       0     
774    33     load            32     12   20       0     
775    34     sext            64     12   50       2     
776    35     load            64     14   50       0     
777    36     getelementptr   64     16   48       0     
778    106    alloca          64     0    50       14    
779    107    alloca          64     4    52       8     
780    108    alloca          64     4    50       10    
781    111    load            64     16   48       0     
782    112    load            32     32   0        0     
783    114    load            64     15   49       0     
784    115    load            32     32   0        0     
785    116    load            64     15   49       0     
786    118    load            32     32   0        0     
787    119    load            64     15   49       0     
788    37     call            32     0    0        32    
789    38     load            64     16   48       0     
790    39     load            32     2    24       6     
791    40     add             32     4    24       4     
792    122    alloca          64     1    51       12    
793    123    alloca          64     2    50       12    
794    124    alloca          64     0    53       11    
795    127    load            32     7    23       2     
796    130    load            32     1    0        31    
797    131    load            32     27   0        5     
798    132    sdiv            32     28   0        4     
799    133    icmp            1      1    0        0     
800    135    load            64     5    50       9     
801    136    load            32     8    20       4     
802    66     alloca          64     0    50       14    
803    67     alloca          64     2    50       12    
804    68     alloca          64     0    51       13    
805    72     load            32     0    0        32    
806    73     icmp            1      0    0        1     
807    75     load            32     9    19       4     
808    76     add             32     9    20       3     
809    77     sdiv            32     9    21       2     
810    78     sub             32     9    20       3     
811    80     load            32     0    19       13    
812    81     sext            64     0    51       13    
813    82     load            64     0    48       16    
814    83     getelementptr   64     0    48       16    
815    84     load            32     0    0        32    
816    85     load            32     0    21       11    
817    86     sext            64     0    51       13    
818    87     load            64     0    49       15    
819    88     getelementptr   64     0    47       17    
820    89     load            32     0    0        32    
821    90     icmp            1      0    0        1     
822    102    load            32     9    19       4     
823    72     load            32     0    0        32    
824    73     icmp            1      0    0        1     
825    75     load            32     8    20       4     
826    76     add             32     10   19       3     
827    77     sdiv            32     9    21       2     
