cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
555    114    load            64     4    60       0     
556    115    load            64     15   49       0     
557    116    load            64     1    62       1     
558    117    store           32     32   0        0     
559    118    load            64     15   49       0     
560    119    load            64     2    62       0     
561    120    store           32     32   0        0     
562    121    ret             32     0    0        32    
563    38     load            64     0    63       1     
564    39     load            64     11   52       1     
565    40     add             32     4    23       5     
566    41     store           32     9    23       0     
567    42     call            64     15   49       0     
568    122    alloca          32     0    12       20    
569    123    alloca          32     0    12       20    
570    124    alloca          32     0    11       21    
571    125    store           64     12   52       0     
572    126    store           32     10   22       0     
573    127    load            64     12   52       0     
574    128    store           32     9    23       0     
575    130    load            64     10   48       6     
576    131    load            64     5    48       11    
577    132    sdiv            32     27   0        5     
578    133    icmp            32     2    0        30    
579    134    br              1      1    0        0     
580    135    load            64     0    64       0     
581    136    load            64     1    53       10    
582    137    call            64     5    51       8     
583    66     alloca          32     0    12       20    
584    67     alloca          32     0    12       20    
585    68     alloca          32     0    11       21    
586    69     store           64     4    50       10    
587    70     store           32     11   19       2     
588    72     load            64     0    50       14    
589    73     icmp            32     0    0        32    
590    74     br              1      0    0        1     
591    75     load            64     0    53       11    
592    76     add             32     9    19       4     
593    77     sdiv            32     9    19       4     
594    78     sub             32     8    21       3     
595    79     store           32     9    20       3     
596    80     load            64     0    55       9     
597    81     sext            32     0    20       12    
598    82     load            64     0    61       3     
599    83     getelementptr   64     0    47       17    
600    84     load            64     0    49       15    
601    85     load            64     0    52       12    
602    86     sext            32     0    20       12    
603    87     load            64     0    62       2     
604    88     getelementptr   64     0    47       17    
605    89     load            64     0    47       17    
606    90     icmp            32     0    0        32    
607    91     br              1      0    0        1     
608    102    load            64     1    52       11    
609    103    store           32     9    19       4     
610    72     load            64     0    49       15    
611    73     icmp            32     0    0        32    
612    74     br              1      0    0        1     
613    75     load            64     0    53       11    
614    76     add             32     9    19       4     
615    77     sdiv            32     9    19       4     
616    78     sub             32     9    20       3     
617    79     store           32     8    21       3     
618    80     load            64     0    56       8     
619    81     sext            32     0    20       12    
620    82     load            64     0    63       1     
621    83     getelementptr   64     0    49       15    
622    84     load            64     0    49       15    
623    85     load            64     0    53       11    
624    86     sext            32     0    21       11    
625    87     load            64     0    62       2     
626    88     getelementptr   64     0    47       17    
627    89     load            64     0    48       16    
628    90     icmp            32     0    0        32    
629    91     br              1      0    0        1     
630    102    load            64     1    51       12    
631    103    store           32     8    20       4     
632    72     load            64     0    48       16    
633    73     icmp            32     0    0        32    
634    74     br              1      0    0        1     
635    75     load            64     0    58       6     
636    76     add             32     8    19       5     
637    77     sdiv            32     7    20       5     
638    78     sub             32     7    21       4     
639    79     store           32     7    21       4     
640    80     load            64     0    55       9     
641    81     sext            32     0    19       13    
642    82     load            64     0    60       4     
643    83     getelementptr   64     0    47       17    
644    84     load            64     0    48       16    
645    85     load            64     0    55       9     
646    86     sext            32     0    21       11    
647    87     load            64     0    62       2     
648    88     getelementptr   64     0    48       16    
649    89     load            64     0    46       18    
650    90     icmp            32     0    0        32    
651    91     br              1      0    0        1     
652    92     load            64     0    52       12    
653    93     sext            32     9    20       3     
654    94     load            64     1    63       0     
655    95     getelementptr   64     13   48       3     
656    96     load            64     1    53       10    
657    97     sext            32     8    21       3     
658    98     load            64     1    63       0     
659    99     getelementptr   64     13   49       2     
660    100    call            64     12   49       3     
661    106    alloca          32     0    12       20    
662    107    alloca          32     0    12       20    
663    108    alloca          32     0    12       20    
664    109    store           64     11   50       3     
665    110    store           64     14   48       2     
666    111    load            64     6    58       0     
667    112    load            64     15   49       0     
668    113    store           32     32   0        0     
669    114    load            64     4    60       0     
670    115    load            64     16   48       0     
671    116    load            64     4    60       0     
672    117    store           32     32   0        0     
673    118    load            64     15   49       0     
674    119    load            64     2    61       1     
675    120    store           32     32   0        0     
676    121    ret             32     0    0        32    
677    102    load            64     1    51       12    
678    103    store           32     8    19       5     
679    72     load            64     0    49       15    
680    73     icmp            32     0    0        32    
681    74     br              1      0    0        1     
682    105    ret             32     0    0        32    
683    139    load            64     1    52       11    
684    140    add             32     6    23       3     
685    141    store           32     5    23       4     
686    130    load            64     0    47       17    
687    131    load            64     0    51       13    
688    132    sdiv            32     0    0        32    
689    133    icmp            32     0    0        32    
690    134    br              1      0    0        1     
691    135    load            64     0    62       2     
692    136    load            64     1    53       10    
693    137    call            64     2    47       15    
694    66     alloca          32     0    12       20    
695    67     alloca          32     0    12       20    
696    68     alloca          32     0    11       21    
697    69     store           64     2    49       13    
698    70     store           32     8    20       4     
699    72     load            64     0    48       16    
700    73     icmp            32     0    0        32    
701    74     br              1      0    0        1     
702    75     load            64     0    57       7     
703    76     add             32     9    19       4     
704    77     sdiv            32     9    19       4     
705    78     sub             32     9    20       3     
706    79     store           32     9    20       3     
707    80     load            64     0    52       12    
708    81     sext            32     0    20       12    
709    82     load            64     0    61       3     
710    83     getelementptr   64     0    48       16    
711    84     load            64     0    48       16    
712    85     load            64     0    54       10    
713    86     sext            32     0    21       11    
714    87     load            64     0    62       2     
715    88     getelementptr   64     0    48       16    
716    89     load            64     0    49       15    
717    90     icmp            32     0    0        32    
718    91     br              1      0    0        1     
719    102    load            64     2    51       11    
720    103    store           32     8    20       4     
721    72     load            64     0    49       15    
722    73     icmp            32     0    0        32    
723    74     br              1      0    0        1     
724    75     load            64     0    58       6     
725    76     add             32     8    20       4     
726    77     sdiv            32     8    20       4     
727    78     sub             32     8    21       3     
728    79     store           32     8    21       3     
729    80     load            64     0    55       9     
730    81     sext            32     0    20       12    
731    82     load            64     0    62       2     
732    83     getelementptr   64     0    49       15    
733    84     load            64     0    48       16    
734    85     load            64     0    54       10    
735    86     sext            32     0    20       12    
736    87     load            64     0    61       3     
737    88     getelementptr   64     0    49       15    
738    89     load            64     0    49       15    
739    90     icmp            32     0    0        32    
740    91     br              1      0    0        1     
741    92     load            64     0    57       7     
742    93     sext            32     9    20       3     
743    94     load            64     2    62       0     
744    95     getelementptr   64     13   48       3     
745    96     load            64     8    55       1     
746    97     sext            32     9    21       2     
747    98     load            64     0    64       0     
748    99     getelementptr   64     11   51       2     
749    100    call            64     12   50       2     
750    106    alloca          32     0    12       20    
751    107    alloca          32     0    12       20    
752    108    alloca          32     0    12       20    
753    109    store           64     13   48       3     
754    110    store           64     13   49       2     
755    111    load            64     5    58       1     
756    112    load            64     15   49       0     
757    113    store           32     32   0        0     
758    114    load            64     3    61       0     
759    115    load            64     15   49       0     
760    116    load            64     3    61       0     
761    117    store           32     32   0        0     
762    118    load            64     17   47       0     
763    119    load            64     2    62       0     
764    120    store           32     32   0        0     
765    121    ret             32     0    0        32    
766    102    load            64     1    54       9     
767    103    store           32     8    20       4     
768    72     load            64     0    49       15    
769    73     icmp            32     0    0        32    
770    74     br              1      0    0        1     
771    75     load            64     0    56       8     
772    76     add             32     8    19       5     
773    77     sdiv            32     8    19       5     
774    78     sub             32     7    21       4     
775    79     store           32     8    20       4     
776    80     load            64     0    54       10    
777    81     sext            32     0    20       12    
778    82     load            64     0    62       2     
779    83     getelementptr   64     0    49       15    
780    84     load            64     0    50       14    
781    85     load            64     0    53       11    
782    86     sext            32     0    20       12    
783    87     load            64     0    62       2     
784    88     getelementptr   64     0    49       15    
785    89     load            64     0    47       17    
786    90     icmp            32     0    0        32    
787    91     br              1      0    0        1     
788    102    load            64     0    55       9     
789    103    store           32     8    19       5     
790    72     load            64     0    48       16    
791    73     icmp            32     0    0        32    
792    74     br              1      0    0        1     
793    105    ret             32     0    0        32    
794    139    load            64     0    53       11    
795    140    add             32     5    23       4     
796    141    store           32     5    23       4     
797    130    load            64     0    49       15    
798    131    load            64     0    50       14    
799    132    sdiv            32     0    0        32    
800    133    icmp            32     0    0        32    
801    134    br              1      0    0        1     
802    135    load            64     0    63       1     
803    136    load            64     0    49       15    
804    137    call            64     2    48       14    
805    66     alloca          32     0    12       20    
806    67     alloca          32     0    12       20    
807    68     alloca          32     0    11       21    
808    69     store           64     2    48       14    
809    70     store           32     8    20       4     
810    72     load            64     0    48       16    
811    73     icmp            32     0    0        32    
