cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
803    896    store           64     0    47       17    
804    897    store           64     0    53       11    
805    898    store           64     1    63       0     
806    899    store           32     1    31       0     
807    900    store           8      0    0        8     
808    909    br              1      0    0        1     
809    918    call            32     0    8        24    
810    482    store           8      0    8        0     
811    486    br              1      0    1        0     
812    514    ret             8      0    1        7     
813    920    br              1      0    1        0     
814    947    br              1      1    0        0     
815    1036   br              1      1    0        0     
816    1046   store           8      8    0        0     
817    1049   ret             8      8    0        0     
818    1209   store           8      8    0        0     
819    1212   br              1      1    0        0     
820    1213   store           32     17   15       0     
821    1214   store           8      0    0        8     
822    1118   br              1      0    0        1     
823    1128   br              1      0    0        1     
824    1226   ret             32     18   14       0     
825    1314   store           32     17   15       0     
826    1317   br              1      1    0        0     
827    1332   br              1      1    0        0     
828    1344   call            32     8    0        24    
829    1347   store           32     14   18       0     
830    1309   br              1      1    0        0     
831    1313   call            64     0    47       17    
832    1110   store           64     0    47       17    
833    1111   store           32     0    18       14    
834    1112   store           64     4    60       0     
835    1113   store           32     6    26       0     
836    1114   store           8      8    0        0     
837    1118   br              1      1    0        0     
838    1128   br              1      1    0        0     
839    1136   br              1      1    0        0     
840    1208   call            64     0    49       15    
841    896    store           64     0    48       16    
842    897    store           64     0    52       12    
843    898    store           64     1    63       0     
844    899    store           32     1    31       0     
845    900    store           8      0    0        8     
846    909    br              1      0    0        1     
847    918    call            32     0    8        24    
848    482    store           8      0    8        0     
849    486    br              1      0    1        0     
850    514    ret             8      0    1        7     
851    920    br              1      0    1        0     
852    947    br              1      1    0        0     
853    1036   br              1      1    0        0     
854    1046   store           8      8    0        0     
855    1049   ret             8      8    0        0     
856    1209   store           8      8    0        0     
857    1212   br              1      1    0        0     
858    1213   store           32     17   15       0     
859    1214   store           8      0    0        8     
860    1118   br              1      0    0        1     
861    1128   br              1      0    0        1     
862    1226   ret             32     18   14       0     
863    1314   store           32     18   14       0     
864    1317   br              1      1    0        0     
865    1332   br              1      1    0        0     
866    1344   call            32     8    0        24    
867    1347   store           32     14   18       0     
868    1309   br              1      1    0        0     
869    1313   call            64     0    49       15    
870    1110   store           64     0    49       15    
871    1111   store           32     1    18       13    
872    1112   store           64     7    57       0     
873    1113   store           32     6    26       0     
874    1114   store           8      8    0        0     
875    1118   br              1      1    0        0     
876    1128   br              1      1    0        0     
877    1136   br              1      1    0        0     
878    1208   call            64     0    47       17    
879    896    store           64     0    49       15    
880    897    store           64     0    56       8     
881    898    store           64     0    63       1     
