cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
715    22     store           64     36   0        28    
716    25     store           64     0    0        64    
717    28     store           64     62   0        2     
718    32     store           64     0    0        64    
719    36     br              1      1    0        0     
720    48     store           32     31   1        0     
721    15     br              1      1    0        0     
722    22     store           64     34   0        30    
723    25     store           64     0    0        64    
724    28     store           64     63   0        1     
725    32     store           64     0    0        64    
726    36     br              1      1    0        0     
727    48     store           32     31   1        0     
728    15     br              1      1    0        0     
729    22     store           64     32   0        32    
730    25     store           64     0    0        64    
731    28     store           64     64   0        0     
732    32     store           64     0    0        64    
733    36     br              1      1    0        0     
734    48     store           32     1    1        30    
735    15     br              1      1    0        0     
736    53     call            64     14   50       0     
737    87     call            64     13   50       1     
738    88     ret             32     0    8        24    
